timestamp,lat,lon,alt,gspeed,vspeed,track,squawk,callsign,source,distance_from_gimpo,flight,hexid
2025-05-02T04:22:53Z,37.56866,126.80013,0,0,0,309,4145,CSN318,ADSB,0.24,CZ318,78036F
2025-05-02T04:22:58Z,37.54861,126.80792,0,13,0,222,4340,APJ732,ADSB,2.09,MM732,84B473
2025-05-02T04:22:59Z,37.56883,126.79991,0,9,0,315,4145,CSN318,ADSB,0.26,CZ318,78036F
2025-05-02T04:23:01Z,37.58363,126.7606,2300,148,2304,311,7207,JJA121,ADSB,4.0,7C121,71C050
2025-05-02T04:23:03Z,37.46429,126.58032,10075,358,-64,186,7213,TWB715,ADSB,22.5,TW715,71C070
2025-05-02T04:23:04Z,37.54836,126.80759,0,14,0,225,4340,APJ732,ADSB,2.11,MM732,84B473
2025-05-02T04:23:06Z,37.58548,126.75799,2425,148,1920,311,7207,JJA121,ADSB,4.3,7C121,71C050
2025-05-02T04:23:06Z,37.56905,126.79964,0,11,0,315,4145,CSN318,ADSB,0.29,CZ318,78036F
2025-05-02T04:23:12Z,37.58839,126.75406,2625,152,1856,313,7207,JJA121,ADSB,4.76,7C121,71C050
2025-05-02T04:23:17Z,37.44095,126.57705,10150,363,896,186,7213,TWB715,ADSB,24.15,TW715,71C070
2025-05-02T04:23:20Z,37.59224,126.74886,2875,154,1920,312,7207,JJA121,ADSB,5.38,7C121,71C050
2025-05-02T04:23:25Z,37.54797,126.80678,0,6,0,281,4340,APJ732,ADSB,2.13,MM732,84B473
2025-05-02T04:23:25Z,37.5692,126.7989,0,0,0,255,4145,CSN318,ADSB,0.33,CZ318,78036F
2025-05-02T04:23:28Z,37.5965,126.74307,3175,152,2240,312,7207,JJA121,ADSB,6.06,7C121,71C050
2025-05-02T04:23:31Z,37.56903,126.79868,0,8,0,230,4145,CSN318,ADSB,0.32,CZ318,78036F
2025-05-02T04:23:32Z,37.41678,126.57542,10375,366,1088,180,7213,TWB715,ADSB,25.91,TW715,71C070
2025-05-02T04:23:36Z,37.6002,126.73804,3450,153,1536,313,7207,JJA121,ADSB,6.66,7C121,71C050
2025-05-02T04:23:39Z,37.5688,126.79839,0,8,0,225,4145,CSN318,ADSB,0.32,CZ318,78036F
2025-05-02T04:23:40Z,37.40337,126.576,10500,367,1088,176,7213,TWB715,ADSB,26.86,TW715,71C070
2025-05-02T04:23:42Z,37.39993,126.57635,10550,368,1088,175,7213,TWB715,ADSB,27.1,TW715,71C070
2025-05-02T04:23:44Z,37.39641,126.5767,10575,368,1088,175,7213,TWB715,ADSB,27.34,TW715,71C070
2025-05-02T04:23:45Z,37.60448,126.73261,3600,162,1024,314,7207,JJA121,ADSB,7.32,7C121,71C050
2025-05-02T04:23:46Z,37.39366,126.57705,10625,367,1024,174,7213,TWB715,ADSB,27.53,TW715,71C070
2025-05-02T04:23:46Z,37.56861,126.79816,0,9,0,225,4145,CSN318,ADSB,0.31,CZ318,78036F
2025-05-02T04:23:51Z,37.56845,126.79794,0,10,0,225,4145,CSN318,ADSB,0.31,CZ318,78036F
2025-05-02T04:23:54Z,37.60977,126.72572,3775,171,576,312,7207,JJA121,ADSB,8.16,7C121,71C050
2025-05-02T04:23:57Z,37.56825,126.79769,0,11,0,225,4145,CSN318,ADSB,0.31,CZ318,78036F
2025-05-02T04:24:01Z,37.61275,126.72128,3850,184,1408,307,7207,JJA121,ADSB,8.67,7C121,71C050
2025-05-02T04:24:03Z,37.61421,126.71864,3925,186,1472,305,7207,JJA121,ADSB,8.95,7C121,71C050
2025-05-02T04:24:03Z,37.56804,126.79742,0,12,0,225,4145,CSN318,ADSB,0.32,CZ318,78036F
2025-05-02T04:24:05Z,37.61504,126.7169,3950,188,1344,303,7207,JJA121,ADSB,9.13,7C121,71C050
2025-05-02T04:24:07Z,37.61591,126.71508,4000,192,1152,300,7207,JJA121,ADSB,9.32,7C121,71C050
2025-05-02T04:24:09Z,37.617,126.71239,4050,194,832,296,7207,JJA121,ADSB,9.58,7C121,71C050
2025-05-02T04:24:10Z,37.56777,126.7971,0,12,0,225,4145,CSN318,ADSB,0.33,CZ318,78036F
2025-05-02T04:24:11Z,37.61755,126.71064,4075,198,832,294,7207,JJA121,ADSB,9.74,7C121,71C050
2025-05-02T04:24:13Z,37.61821,126.70855,4100,201,832,290,7207,JJA121,ADSB,9.93,7C121,71C050
2025-05-02T04:24:15Z,37.61879,126.70631,4125,204,832,287,7207,JJA121,ADSB,10.13,7C121,71C050
2025-05-02T04:24:17Z,37.61924,126.70412,4150,208,896,285,7207,JJA121,ADSB,10.32,7C121,71C050
2025-05-02T04:24:17Z,37.56748,126.79674,0,9,0,225,4145,CSN318,ADSB,0.35,CZ318,78036F
2025-05-02T04:24:20Z,37.61971,126.7017,4175,212,1024,282,7207,JJA121,ADSB,10.53,7C121,71C050
2025-05-02T04:24:22Z,37.54844,126.80626,0,24,0,315,4340,APJ732,ADSB,2.07,MM732,84B473
2025-05-02T04:24:22Z,37.62008,126.69917,4225,216,1216,279,7207,JJA121,ADSB,10.73,7C121,71C050
2025-05-02T04:24:24Z,37.62031,126.69637,4250,220,1216,277,7207,JJA121,ADSB,10.95,7C121,71C050
2025-05-02T04:24:24Z,37.56723,126.79668,0,8,0,194,4145,CSN318,ADSB,0.35,CZ318,78036F
2025-05-02T04:24:27Z,37.6204,126.69111,4350,227,1344,269,7207,JJA121,ADSB,11.35,7C121,71C050
2025-05-02T04:24:29Z,37.54954,126.80486,0,59,0,315,4340,APJ732,ADSB,1.92,MM732,84B473
2025-05-02T04:24:29Z,37.62026,126.68842,4375,230,1088,266,7207,JJA121,ADSB,11.54,7C121,71C050
2025-05-02T04:24:30Z,37.56703,126.7968,0,8,0,160,4145,CSN318,ADSB,0.33,CZ318,78036F
2025-05-02T04:24:31Z,37.62003,126.68574,4425,234,1024,263,7207,JJA121,ADSB,11.73,7C121,71C050
2025-05-02T04:24:33Z,37.61952,126.68206,4475,238,896,260,7207,JJA121,ADSB,11.99,7C121,71C050
2025-05-02T04:24:36Z,37.61905,126.67953,4500,242,832,257,7207,JJA121,ADSB,12.15,7C121,71C050
2025-05-02T04:24:37Z,37.55141,126.80257,0,91,64,316,4340,APJ732,ADSB,1.69,MM732,84B473
2025-05-02T04:24:37Z,37.56683,126.79703,0,9,0,137,4145,CSN318,ADSB,0.31,CZ318,78036F
2025-05-02T04:24:38Z,37.61858,126.67762,4500,246,832,254,7207,JJA121,ADSB,12.28,7C121,71C050
2025-05-02T04:24:40Z,37.61784,126.67487,4550,250,832,250,7207,JJA121,ADSB,12.45,7C121,71C050
2025-05-02T04:24:42Z,37.61641,126.67085,4575,255,1024,246,7207,JJA121,ADSB,12.7,7C121,71C050
2025-05-02T04:24:42Z,37.56666,126.79725,0,9,0,135,4145,CSN318,ADSB,0.29,CZ318,78036F
2025-05-02T04:24:44Z,37.55444,126.79871,125,118,64,315,4340,APJ732,ADSB,1.35,MM732,84B473
2025-05-02T04:24:44Z,37.61518,126.66795,4625,260,1152,240,7207,JJA121,ADSB,12.87,7C121,71C050
2025-05-02T04:24:46Z,37.61394,126.66547,4675,264,1472,236,7207,JJA121,ADSB,13.01,7C121,71C050
2025-05-02T04:24:48Z,37.61239,126.66275,4725,265,1920,233,7207,JJA121,ADSB,13.17,7C121,71C050
2025-05-02T04:24:48Z,37.56649,126.79748,0,10,0,135,4145,CSN318,ADSB,0.27,CZ318,78036F
2025-05-02T04:24:50Z,37.61072,126.66024,4800,267,2496,228,7207,JJA121,ADSB,13.3,7C121,71C050
2025-05-02T04:24:52Z,37.55769,126.79465,125,149,64,315,4340,APJ732,ADSB,1.11,MM732,84B473
2025-05-02T04:24:53Z,37.60785,126.65647,4950,268,2688,226,7207,JJA121,ADSB,13.5,7C121,71C050
2025-05-02T04:24:55Z,37.60652,126.65477,5025,269,2368,224,7207,JJA121,ADSB,13.59,7C121,71C050
2025-05-02T04:24:55Z,37.56623,126.79774,0,10,0,143,4145,CSN318,ADSB,0.25,CZ318,78036F
2025-05-02T04:24:57Z,37.60464,126.6525,5100,270,2112,224,7207,JJA121,ADSB,13.71,7C121,71C050
2025-05-02T04:25:00Z,37.60272,126.65015,5175,272,1920,224,7207,JJA121,ADSB,13.85,7C121,71C050
2025-05-02T04:25:00Z,37.56601,126.79776,0,10,0,171,4145,CSN318,ADSB,0.25,CZ318,78036F
2025-05-02T04:25:01Z,37.56216,126.78906,225,164,2880,315,4340,APJ732,ADSB,1.12,MM732,84B473
2025-05-02T04:25:02Z,37.60048,126.64735,5250,274,1984,225,7207,JJA121,ADSB,14.01,7C121,71C050
2025-05-02T04:25:04Z,37.59875,126.64507,5325,276,2112,225,7207,JJA121,ADSB,14.16,7C121,71C050
2025-05-02T04:25:06Z,37.59705,126.64285,5375,276,2176,226,7207,JJA121,ADSB,14.3,7C121,71C050
2025-05-02T04:25:07Z,37.56579,126.79759,0,8,0,205,4145,CSN318,ADSB,0.27,CZ318,78036F
2025-05-02T04:25:08Z,37.59535,126.64063,5450,278,2240,226,7207,JJA121,ADSB,14.45,7C121,71C050
2025-05-02T04:25:09Z,37.56724,126.78276,650,159,2688,315,4340,APJ732,ADSB,1.57,MM732,84B473
2025-05-02T04:25:10Z,37.59354,126.63821,5525,278,2432,226,7207,JJA121,ADSB,14.61,7C121,71C050
2025-05-02T04:25:12Z,37.59142,126.63531,5625,278,2496,227,7207,JJA121,ADSB,14.82,7C121,71C050
2025-05-02T04:25:14Z,37.59005,126.63343,5700,280,2560,227,7207,JJA121,ADSB,14.95,7C121,71C050
2025-05-02T04:25:15Z,37.5656,126.79733,0,8,0,222,4145,CSN318,ADSB,0.3,CZ318,78036F
2025-05-02T04:25:17Z,37.57064,126.7784,1000,156,3008,314,4340,APJ732,ADSB,2.0,MM732,84B473
2025-05-02T04:25:23Z,37.5654,126.79708,0,9,0,225,4145,CSN318,ADSB,0.33,CZ318,78036F
2025-05-02T04:25:24Z,37.57384,126.77416,1300,154,2816,313,4340,APJ732,ADSB,2.46,MM732,84B473
2025-05-02T04:25:29Z,37.57704,126.61527,6375,281,2944,227,7207,JJA121,ADSB,16.37,7C121,71C050
2025-05-02T04:25:30Z,37.57741,126.76949,1650,153,2624,313,4340,APJ732,ADSB,2.99,MM732,84B473
2025-05-02T04:25:30Z,37.56519,126.79682,0,10,0,225,4145,CSN318,ADSB,0.36,CZ318,78036F
2025-05-02T04:25:35Z,37.56499,126.79657,0,11,0,225,4145,CSN318,ADSB,0.38,CZ318,78036F
2025-05-02T04:25:38Z,37.58153,126.76399,2025,154,2752,313,4340,APJ732,ADSB,3.63,MM732,84B473
2025-05-02T04:25:40Z,37.56482,126.79636,0,11,0,225,4145,CSN318,ADSB,0.41,CZ318,78036F
2025-05-02T04:25:41Z,37.5643,126.60107,6950,291,3008,213,7207,JJA121,ADSB,17.58,7C121,71C050
2025-05-02T04:25:43Z,37.5618,126.5992,7075,292,3072,211,7207,JJA121,ADSB,17.75,7C121,71C050
2025-05-02T04:25:45Z,37.5845,126.76002,2300,153,2304,313,4340,APJ732,ADSB,4.09,MM732,84B473
2025-05-02T04:25:46Z,37.55974,126.59785,7150,294,3200,208,7207,JJA121,ADSB,17.88,7C121,71C050
2025-05-02T04:25:47Z,37.56454,126.79602,0,12,0,225,4145,CSN318,ADSB,0.45,CZ318,78036F
2025-05-02T04:25:48Z,37.55727,126.5964,7275,296,3520,203,7207,JJA121,ADSB,18.02,7C121,71C050
2025-05-02T04:25:50Z,37.55461,126.59499,7400,296,3776,201,7207,JJA121,ADSB,18.16,7C121,71C050
2025-05-02T04:25:52Z,37.55183,126.59379,7525,296,3968,199,7207,JJA121,ADSB,18.29,7C121,71C050
2025-05-02T04:25:53Z,37.58839,126.75482,2575,156,2432,313,4340,APJ732,ADSB,4.7,MM732,84B473
2025-05-02T04:25:54Z,37.54857,126.59271,7700,296,4032,195,7207,JJA121,ADSB,18.42,7C121,71C050
2025-05-02T04:25:54Z,37.56427,126.79568,0,12,0,225,4145,CSN318,ADSB,0.49,CZ318,78036F
2025-05-02T04:25:56Z,37.54578,126.5919,7825,296,3840,192,7207,JJA121,ADSB,18.53,7C121,71C050
2025-05-02T04:25:58Z,37.54312,126.59134,7950,296,3520,190,7207,JJA121,ADSB,18.62,7C121,71C050
2025-05-02T04:26:00Z,37.54005,126.59078,8075,298,3264,188,7207,JJA121,ADSB,18.72,7C121,71C050
2025-05-02T04:26:02Z,37.59302,126.74845,2975,160,1856,312,4340,APJ732,ADSB,5.45,MM732,84B473
2025-05-02T04:26:02Z,37.53745,126.59043,8175,298,3008,186,7207,JJA121,ADSB,18.8,7C121,71C050
2025-05-02T04:26:02Z,37.56398,126.79532,0,12,0,225,4145,CSN318,ADSB,0.54,CZ318,78036F
2025-05-02T04:26:04Z,37.53465,126.59003,8275,298,2944,185,7207,JJA121,ADSB,18.89,7C121,71C050
2025-05-02T04:26:07Z,37.53107,126.58961,8400,298,2944,185,7207,JJA121,ADSB,19.0,7C121,71C050
2025-05-02T04:26:09Z,37.52827,126.58919,8500,298,3008,186,7207,JJA121,ADSB,19.11,7C121,71C050
2025-05-02T04:26:09Z,37.5637,126.79496,0,11,0,225,4145,CSN318,ADSB,0.58,CZ318,78036F
2025-05-02T04:26:10Z,37.59709,126.74284,3175,172,1664,312,4340,APJ732,ADSB,6.11,MM732,84B473
2025-05-02T04:26:11Z,37.52545,126.5888,8600,300,2880,186,7207,JJA121,ADSB,19.21,7C121,71C050
2025-05-02T04:26:13Z,37.52298,126.58845,8700,300,2752,186,7207,JJA121,ADSB,19.31,7C121,71C050
2025-05-02T04:26:15Z,37.51975,126.588,8800,300,2752,186,7207,JJA121,ADSB,19.44,7C121,71C050
2025-05-02T04:26:16Z,37.56344,126.79463,0,11,0,225,4145,CSN318,ADSB,0.62,CZ318,78036F
2025-05-02T04:26:17Z,37.51682,126.58758,8900,302,2816,186,7207,JJA121,ADSB,19.57,7C121,71C050
2025-05-02T04:26:18Z,37.60162,126.73659,3425,182,1920,312,4340,APJ732,ADSB,6.85,MM732,84B473
2025-05-02T04:26:20Z,37.51375,126.58716,9000,302,2944,186,7207,JJA121,ADSB,19.7,7C121,71C050
2025-05-02T04:26:22Z,37.5104,126.58669,9125,302,3008,186,7207,JJA121,ADSB,19.86,7C121,71C050
2025-05-02T04:26:23Z,37.5632,126.79432,0,11,0,225,4145,CSN318,ADSB,0.66,CZ318,78036F
2025-05-02T04:26:26Z,37.60639,126.73004,3700,192,2176,312,4340,APJ732,ADSB,7.63,MM732,84B473
2025-05-02T04:26:30Z,37.56294,126.79401,0,11,0,225,4145,CSN318,ADSB,0.7,CZ318,78036F
2025-05-02T04:26:33Z,37.61078,126.72396,3950,200,2432,312,4340,APJ732,ADSB,8.35,MM732,84B473
2025-05-02T04:26:34Z,37.4935,126.5843,9675,307,2688,186,7207,JJA121,ADSB,20.72,7C121,71C050
2025-05-02T04:26:38Z,37.56262,126.79361,0,12,0,225,4145,CSN318,ADSB,0.74,CZ318,78036F
2025-05-02T04:26:40Z,37.61504,126.71765,4250,207,2368,310,4340,APJ732,ADSB,9.08,MM732,84B473
2025-05-02T04:26:42Z,37.61617,126.71577,4325,212,2240,307,4340,APJ732,ADSB,9.29,MM732,84B473
2025-05-02T04:26:44Z,37.61737,126.71333,4400,215,2112,303,4340,APJ732,ADSB,9.54,MM732,84B473
2025-05-02T04:26:46Z,37.61826,126.71135,4475,218,2048,301,4340,APJ732,ADSB,9.74,MM732,84B473
2025-05-02T04:26:48Z,37.61924,126.70891,4550,220,1920,299,4340,APJ732,ADSB,9.98,MM732,84B473
2025-05-02T04:26:49Z,37.47199,126.58131,10375,314,2240,186,7207,JJA121,ADSB,22.0,7C121,71C050
2025-05-02T04:26:50Z,37.61993,126.70705,4600,224,2048,294,4340,APJ732,ADSB,10.15,MM732,84B473
2025-05-02T04:26:52Z,37.62063,126.70467,4650,226,2176,292,4340,APJ732,ADSB,10.37,MM732,84B473
2025-05-02T04:26:54Z,37.62138,126.70168,4750,230,2304,289,4340,APJ732,ADSB,10.63,MM732,84B473
2025-05-02T04:26:56Z,37.62175,126.69953,4800,234,2304,283,4340,APJ732,ADSB,10.81,MM732,84B473
2025-05-02T04:26:58Z,37.62222,126.69553,4900,236,2304,279,4340,APJ732,ADSB,11.13,MM732,84B473
2025-05-02T04:26:58Z,37.56245,126.79339,0,0,0,225,4145,CSN318,ADSB,0.77,CZ318,78036F
2025-05-02T04:26:59Z,37.56185,126.79273,0,0,0,210,4145,CSN318,ADSB,0.86,CZ318,78036F
2025-05-02T04:27:00Z,37.6224,126.6926,5000,238,2368,277,4340,APJ732,ADSB,11.36,MM732,84B473
2025-05-02T04:27:02Z,37.6224,126.68974,5075,243,2368,271,4340,APJ732,ADSB,11.57,MM732,84B473
2025-05-02T04:27:02Z,37.45337,126.57874,10625,330,960,186,7207,JJA121,ADSB,23.26,7C121,71C050
2025-05-02T04:27:05Z,37.62222,126.68656,5150,246,2432,267,4340,APJ732,ADSB,11.8,MM732,84B473
2025-05-02T04:27:07Z,37.62186,126.68364,5250,250,2560,263,4340,APJ732,ADSB,12.0,MM732,84B473
2025-05-02T04:27:09Z,37.62135,126.6806,5325,254,2560,259,4340,APJ732,ADSB,12.2,MM732,84B473
2025-05-02T04:27:11Z,37.62049,126.6772,5425,256,2752,253,4340,APJ732,ADSB,12.41,MM732,84B473
2025-05-02T04:27:12Z,37.56136,126.79299,0,8,0,143,4145,CSN318,ADSB,0.87,CZ318,78036F
2025-05-02T04:27:13Z,37.61961,126.67439,5550,260,3008,248,4340,APJ732,ADSB,12.58,MM732,84B473
2025-05-02T04:27:15Z,37.61856,126.6716,5650,262,3200,244,4340,APJ732,ADSB,12.75,MM732,84B473
2025-05-02T04:27:15Z,37.43196,126.57587,10850,350,960,184,7207,JJA121,ADSB,24.83,7C121,71C050
2025-05-02T04:27:17Z,37.61737,126.66908,5750,265,3584,239,4340,APJ732,ADSB,12.89,MM732,84B473
2025-05-02T04:27:19Z,37.616,126.66652,5875,268,3904,235,4340,APJ732,ADSB,13.02,MM732,84B473
2025-05-02T04:27:21Z,37.61435,126.66401,6000,270,4032,231,4340,APJ732,ADSB,13.15,MM732,84B473
2025-05-02T04:27:23Z,37.61266,126.66167,6150,271,4096,227,4340,APJ732,ADSB,13.27,MM732,84B473
2025-05-02T04:27:25Z,37.61078,126.65933,6275,270,4096,225,4340,APJ732,ADSB,13.38,MM732,84B473
2025-05-02T04:27:25Z,37.56099,126.79347,0,0,0,135,4145,CSN318,ADSB,0.87,CZ318,78036F
2025-05-02T04:27:27Z,37.60872,126.65678,6450,270,3968,224,4340,APJ732,ADSB,13.51,MM732,84B473
2025-05-02T04:27:29Z,37.60693,126.65459,6575,270,3840,224,4340,APJ732,ADSB,13.62,MM732,84B473
2025-05-02T04:27:29Z,37.40767,126.57559,11350,364,2816,177,7207,JJA121,ADSB,26.57,7C121,71C050
2025-05-02T04:27:32Z,37.60515,126.65244,6700,270,3712,223,4340,APJ732,ADSB,13.74,MM732,84B473
2025-05-02T04:27:32Z,37.40421,126.57581,11425,366,2560,176,7207,JJA121,ADSB,26.81,7C121,71C050
2025-05-02T04:27:34Z,37.60331,126.65022,6825,272,3712,224,4340,APJ732,ADSB,13.86,MM732,84B473
2025-05-02T04:27:34Z,37.40071,126.57612,11525,368,2432,175,7207,JJA121,ADSB,27.05,7C121,71C050
2025-05-02T04:27:36Z,37.60117,126.64758,6975,270,3968,224,4340,APJ732,ADSB,14.02,MM732,84B473
2025-05-02T04:27:36Z,37.39737,126.57647,11600,370,2368,175,7207,JJA121,ADSB,27.28,7C121,71C050
2025-05-02T04:27:37Z,37.56049,126.79411,0,15,0,135,4145,CSN318,ADSB,0.87,CZ318,78036F
2025-05-02T04:27:38Z,37.59956,126.6456,7100,270,4224,224,4340,APJ732,ADSB,14.14,MM732,84B473
2025-05-02T04:27:38Z,37.39411,126.57689,11675,371,2368,174,7207,JJA121,ADSB,27.51,7C121,71C050
2025-05-02T04:27:40Z,37.59769,126.64326,7250,270,4416,224,4340,APJ732,ADSB,14.28,MM732,84B473
2025-05-02T04:27:40Z,37.39071,126.57737,11750,373,2304,173,7207,JJA121,ADSB,27.74,7C121,71C050
2025-05-02T04:27:42Z,37.59604,126.64116,7375,268,4480,224,4340,APJ732,ADSB,14.42,MM732,84B473
2025-05-02T04:27:44Z,37.59401,126.63863,7550,268,4416,225,4340,APJ732,ADSB,14.59,MM732,84B473
2025-05-02T04:27:44Z,37.56013,126.79456,0,17,0,135,4145,CSN318,ADSB,0.88,CZ318,78036F
2025-05-02T04:27:46Z,37.59247,126.63666,7675,265,4288,225,4340,APJ732,ADSB,14.72,MM732,84B473
2025-05-02T04:27:48Z,37.59056,126.63421,7825,266,4096,225,4340,APJ732,ADSB,14.9,MM732,84B473
2025-05-02T04:27:52Z,37.55961,126.79521,0,20,0,135,4145,CSN318,ADSB,0.9,CZ318,78036F
2025-05-02T04:28:00Z,37.5591,126.79584,0,21,0,135,4145,CSN318,ADSB,0.92,CZ318,78036F
2025-05-02T04:28:03Z,37.57813,126.61779,8650,269,3200,226,4340,APJ732,ADSB,16.15,MM732,84B473
2025-05-02T04:28:07Z,37.55858,126.7965,0,22,0,135,4145,CSN318,ADSB,0.95,CZ318,78036F
2025-05-02T04:28:14Z,37.55803,126.79718,0,24,0,135,4145,CSN318,ADSB,0.99,CZ318,78036F
2025-05-02T04:28:17Z,37.56477,126.60149,9475,281,3200,218,4340,APJ732,ADSB,17.54,MM732,84B473
2025-05-02T04:28:21Z,37.5603,126.59779,9700,288,3136,212,4340,APJ732,ADSB,17.88,MM732,84B473
2025-05-02T04:28:22Z,37.55742,126.79796,0,23,0,135,4145,CSN318,ADSB,1.03,CZ318,78036F
2025-05-02T04:28:24Z,37.55769,126.59599,9825,291,3200,209,4340,APJ732,ADSB,18.05,MM732,84B473
2025-05-02T04:28:26Z,37.55502,126.59441,9950,294,3328,205,4340,APJ732,ADSB,18.21,MM732,84B473
2025-05-02T04:28:28Z,37.55285,126.59343,10050,298,3392,202,4340,APJ732,ADSB,18.32,MM732,84B473
2025-05-02T04:28:29Z,37.55685,126.79866,0,21,0,135,4145,CSN318,ADSB,1.09,CZ318,78036F
2025-05-02T04:28:30Z,37.55011,126.59223,10150,299,3328,199,4340,APJ732,ADSB,18.45,MM732,84B473
2025-05-02T04:28:32Z,37.5472,126.59119,10275,300,3264,197,4340,APJ732,ADSB,18.57,MM732,84B473
2025-05-02T04:28:34Z,37.54436,126.59032,10375,301,3008,195,4340,APJ732,ADSB,18.69,MM732,84B473
2025-05-02T04:28:36Z,37.54166,126.58955,10475,304,2624,193,4340,APJ732,ADSB,18.8,MM732,84B473
2025-05-02T04:28:36Z,37.55635,126.79931,0,22,0,135,4145,CSN318,ADSB,1.13,CZ318,78036F
2025-05-02T04:28:38Z,37.539,126.5888,10550,306,2368,192,4340,APJ732,ADSB,18.91,MM732,84B473
2025-05-02T04:28:40Z,37.53591,126.58811,10625,309,2176,190,4340,APJ732,ADSB,19.03,MM732,84B473
2025-05-02T04:28:42Z,37.53296,126.58751,10700,312,2048,189,4340,APJ732,ADSB,19.14,MM732,84B473
2025-05-02T04:28:44Z,37.52989,126.58698,10775,317,1984,187,4340,APJ732,ADSB,19.26,MM732,84B473
2025-05-02T04:28:44Z,37.55578,126.80002,0,24,0,135,4145,CSN318,ADSB,1.19,CZ318,78036F
2025-05-02T04:28:46Z,37.52725,126.58662,10825,320,1984,187,4340,APJ732,ADSB,19.35,MM732,84B473
2025-05-02T04:28:48Z,37.52431,126.58633,10900,322,1856,185,4340,APJ732,ADSB,19.46,MM732,84B473
2025-05-02T04:28:50Z,37.52069,126.58617,10975,328,1728,182,4340,APJ732,ADSB,19.57,MM732,84B473
2025-05-02T04:28:52Z,37.51781,126.58611,11025,332,1664,181,4340,APJ732,ADSB,19.66,MM732,84B473
2025-05-02T04:28:53Z,37.55513,126.80084,0,20,0,135,4145,CSN318,ADSB,1.26,CZ318,78036F
2025-05-02T04:28:54Z,37.51454,126.58627,11075,336,1664,178,4340,APJ732,ADSB,19.75,MM732,84B473
2025-05-02T04:28:57Z,37.51144,126.58652,11150,341,1728,175,4340,APJ732,ADSB,19.84,MM732,84B473
2025-05-02T04:28:59Z,37.50751,126.58722,11225,344,1856,174,4340,APJ732,ADSB,19.92,MM732,84B473
2025-05-02T04:29:01Z,37.50467,126.58775,11275,348,2048,171,4340,APJ732,ADSB,19.98,MM732,84B473
2025-05-02T04:29:03Z,37.50133,126.58868,11350,353,2304,167,4340,APJ732,ADSB,20.03,MM732,84B473
2025-05-02T04:29:04Z,37.55471,126.80137,0,19,0,135,4145,CSN318,ADSB,1.31,CZ318,78036F
2025-05-02T04:29:05Z,37.4982,126.58979,11425,356,2432,165,4340,APJ732,ADSB,20.07,MM732,84B473
2025-05-02T04:29:07Z,37.49499,126.59122,11525,359,2624,162,4340,APJ732,ADSB,20.09,MM732,84B473
2025-05-02T04:29:09Z,37.49159,126.59295,11625,362,2688,159,4340,APJ732,ADSB,20.11,MM732,84B473
2025-05-02T04:29:11Z,37.48898,126.59432,11700,364,2880,156,4340,APJ732,ADSB,20.12,MM732,84B473
2025-05-02T04:29:11Z,37.55391,126.80236,0,21,0,135,4145,CSN318,ADSB,1.41,CZ318,78036F
2025-05-02T04:29:14Z,37.48517,126.59698,11825,364,3008,153,4340,APJ732,ADSB,20.1,MM732,84B473
2025-05-02T04:29:16Z,37.48242,126.59904,11925,366,3008,150,4340,APJ732,ADSB,20.08,MM732,84B473
2025-05-02T04:29:17Z,37.55342,126.80298,0,22,0,135,4145,CSN318,ADSB,1.47,CZ318,78036F
2025-05-02T04:29:18Z,37.47921,126.60179,12025,368,3008,147,4340,APJ732,ADSB,20.03,MM732,84B473
2025-05-02T04:29:20Z,37.47665,126.60429,12125,370,2944,144,4340,APJ732,ADSB,19.98,MM732,84B473
2025-05-02T04:29:22Z,37.47358,126.6077,12250,370,2880,141,4340,APJ732,ADSB,19.9,MM732,84B473
2025-05-02T04:29:24Z,37.47143,126.61021,12325,372,2880,138,4340,APJ732,ADSB,19.83,MM732,84B473
2025-05-02T04:29:26Z,37.46878,126.61385,12425,372,2944,134,4340,APJ732,ADSB,19.72,MM732,84B473
2025-05-02T04:29:26Z,37.5528,126.80376,0,22,0,135,4145,CSN318,ADSB,1.55,CZ318,78036F
2025-05-02T04:29:28Z,37.46645,126.61737,12550,374,2880,132,4340,APJ732,ADSB,19.61,MM732,84B473
2025-05-02T04:29:30Z,37.46448,126.62064,12625,373,2880,128,4340,APJ732,ADSB,19.5,MM732,84B473
2025-05-02T04:29:32Z,37.46242,126.62444,12725,373,2816,125,4340,APJ732,ADSB,19.37,MM732,84B473
2025-05-02T04:29:34Z,37.4604,126.62848,12825,374,2880,122,4340,APJ732,ADSB,19.22,MM732,84B473
2025-05-02T04:29:34Z,37.55224,126.80446,0,24,0,135,4145,CSN318,ADSB,1.62,CZ318,78036F
2025-05-02T04:29:36Z,37.45857,126.63245,12925,375,2816,120,4340,APJ732,ADSB,19.07,MM732,84B473
2025-05-02T04:29:38Z,37.45697,126.63613,13025,376,2688,119,4340,APJ732,ADSB,18.93,MM732,84B473
2025-05-02T04:29:40Z,37.55159,126.80526,0,26,0,135,4145,CSN318,ADSB,1.71,CZ318,78036F
2025-05-02T04:29:41Z,37.45491,126.64095,13125,377,2624,118,4340,APJ732,ADSB,18.76,MM732,84B473
2025-05-02T04:29:43Z,37.45337,126.6446,13225,378,2752,118,4340,APJ732,ADSB,18.64,MM732,84B473
2025-05-02T04:29:45Z,37.45175,126.64852,13300,378,3008,117,4340,APJ732,ADSB,18.51,MM732,84B473
